asset_id,sensor_id,ts,elapsed_s,origin_cycle_id,raw_value,unit,agg,is_synthetic,quality_flag,value
HYD-01,PS1,2026-11-14 09:01:00+00:00,0,101,169.99810000000002,bar,"{'min': 141.21, 'max': 189.84, 'n': 100, 'source_hz': 100}",False,OK,169.99810000000002
HYD-01,TS1,2026-11-14 09:01:00+00:00,0,101,53.379,°C,,False,OK,53.379
HYD-01,FS1,2026-11-14 09:01:01+00:00,1,101,0.0009000000000000001,L/min,"{'min': 0.0, 'max': 0.003, 'n': 10, 'source_hz': 10}",False,OK,0.0009000000000000001
HYD-01,PS1,2026-11-14 09:01:01+00:00,1,101,190.19699999999997,bar,"{'min': 189.81, 'max': 190.41, 'n': 100, 'source_hz': 100}",False,OK,190.19699999999997
HYD-01,TS1,2026-11-14 09:01:01+00:00,1,101,53.309,°C,,False,OK,53.309
HYD-01,FS1,2026-11-14 09:01:02+00:00,2,101,0.0010000000000000002,L/min,"{'min': 0.0, 'max': 0.005, 'n': 10, 'source_hz': 10}",False,OK,0.0010000000000000002
HYD-01,PS1,2026-11-14 09:01:02+00:00,2,101,190.18989999999997,bar,"{'min': 190.02, 'max': 190.5, 'n': 100, 'source_hz': 100}",False,OK,190.18989999999997
HYD-01,TS1,2026-11-14 09:01:02+00:00,2,101,53.195,°C,,False,OK,53.195
HYD-01,FS1,2026-11-14 09:01:03+00:00,3,101,0.0009000000000000001,L/min,"{'min': 0.0, 'max': 0.005, 'n': 10, 'source_hz': 10}",False,OK,0.0009000000000000001
HYD-01,PS1,2026-11-14 09:01:03+00:00,3,101,190.15519999999992,bar,"{'min': 189.95, 'max': 190.34, 'n': 100, 'source_hz': 100}",False,OK,190.15519999999992
HYD-01,TS1,2026-11-14 09:01:03+00:00,3,101,53.129,°C,,False,OK,53.129
HYD-01,FS1,2026-11-14 09:01:04+00:00,4,101,0.0024,L/min,"{'min': 0.0, 'max': 0.007, 'n': 10, 'source_hz': 10}",False,OK,0.0024
HYD-01,PS1,2026-11-14 09:01:04+00:00,4,101,190.12740000000005,bar,"{'min': 189.91, 'max': 190.37, 'n': 100, 'source_hz': 100}",False,OK,190.12740000000005
HYD-01,TS1,2026-11-14 09:01:04+00:00,4,101,53.074,°C,,False,OK,53.074
HYD-01,FS1,2026-11-14 09:01:05+00:00,5,101,0.0032999999999999995,L/min,"{'min': 0.0, 'max': 0.006, 'n': 10, 'source_hz': 10}",False,OK,0.0032999999999999995
HYD-01,PS1,2026-11-14 09:01:05+00:00,5,101,190.17809999999994,bar,"{'min': 190.02, 'max': 190.41, 'n': 100, 'source_hz': 100}",False,OK,190.17809999999994
HYD-01,TS1,2026-11-14 09:01:05+00:00,5,101,52.969,°C,,False,OK,52.969
HYD-01,FS1,2026-11-14 09:01:06+00:00,6,101,0.0021000000000000003,L/min,"{'min': 0.0, 'max': 0.007, 'n': 10, 'source_hz': 10}",False,OK,0.0021000000000000003
HYD-01,PS1,2026-11-14 09:01:06+00:00,6,101,190.18419999999995,bar,"{'min': 189.99, 'max': 190.41, 'n': 100, 'source_hz': 100}",False,OK,190.18419999999995
HYD-01,TS1,2026-11-14 09:01:06+00:00,6,101,52.902,°C,,False,OK,52.902
HYD-01,FS1,2026-11-14 09:01:07+00:00,7,101,0.0007,L/min,"{'min': 0.0, 'max': 0.004, 'n': 10, 'source_hz': 10}",False,OK,0.0007
HYD-01,PS1,2026-11-14 09:01:07+00:00,7,101,190.18159999999986,bar,"{'min': 190.03, 'max': 190.35, 'n': 100, 'source_hz': 100}",False,OK,190.18159999999986
HYD-01,TS1,2026-11-14 09:01:07+00:00,7,101,52.902,°C,,False,OK,52.902
HYD-01,FS1,2026-11-14 09:01:08+00:00,8,101,0.0006000000000000001,L/min,"{'min': 0.0, 'max': 0.001, 'n': 10, 'source_hz': 10}",False,OK,0.0006000000000000001
HYD-01,PS1,2026-11-14 09:01:08+00:00,8,101,190.13949999999997,bar,"{'min': 189.99, 'max': 190.31, 'n': 100, 'source_hz': 100}",False,OK,190.13949999999997
HYD-01,TS1,2026-11-14 09:01:08+00:00,8,101,52.82,°C,,False,OK,52.82
HYD-01,FS1,2026-11-14 09:01:09+00:00,9,101,8.943700000000002,L/min,"{'min': 0.0, 'max': 20.479, 'n': 10, 'source_hz': 10}",False,OK,8.943700000000002
HYD-01,PS1,2026-11-14 09:01:09+00:00,9,101,174.0161,bar,"{'min': 149.34, 'max': 190.41, 'n': 100, 'source_hz': 100}",False,OK,174.0161
HYD-01,TS1,2026-11-14 09:01:09+00:00,9,101,52.816,°C,,False,OK,52.816
HYD-01,FS1,2026-11-14 09:01:10+00:00,10,101,7.783000000000001,L/min,"{'min': 7.713, 'max': 8.031, 'n': 10, 'source_hz': 10}",False,OK,7.783000000000001
HYD-01,PS1,2026-11-14 09:01:10+00:00,10,101,142.24979999999996,bar,"{'min': 141.66, 'max': 149.06, 'n': 100, 'source_hz': 100}",False,OK,142.24979999999996
HYD-01,TS1,2026-11-14 09:01:10+00:00,10,101,52.734,°C,,False,OK,52.734
HYD-01,FS1,2026-11-14 09:01:11+00:00,11,101,7.7513000000000005,L/min,"{'min': 7.724, 'max': 7.773, 'n': 10, 'source_hz': 10}",False,OK,7.7513000000000005
HYD-01,PS1,2026-11-14 09:01:11+00:00,11,101,142.071,bar,"{'min': 141.62, 'max': 142.53, 'n': 100, 'source_hz': 100}",False,OK,142.071
HYD-01,TS1,2026-11-14 09:01:11+00:00,11,101,52.727,°C,,False,OK,52.727
HYD-01,FS1,2026-11-14 09:01:12+00:00,12,101,7.7537,L/min,"{'min': 7.724, 'max': 7.768, 'n': 10, 'source_hz': 10}",False,OK,7.7537
HYD-01,PS1,2026-11-14 09:01:12+00:00,12,101,142.0966,bar,"{'min': 141.66, 'max': 142.38, 'n': 100, 'source_hz': 100}",False,OK,142.0966
HYD-01,TS1,2026-11-14 09:01:12+00:00,12,101,52.734,°C,,False,OK,52.734
HYD-01,FS1,2026-11-14 09:01:13+00:00,13,101,7.7494,L/min,"{'min': 7.728, 'max': 7.766, 'n': 10, 'source_hz': 10}",False,OK,7.7494
HYD-01,PS1,2026-11-14 09:01:13+00:00,13,101,142.02790000000002,bar,"{'min': 141.6, 'max': 142.41, 'n': 100, 'source_hz': 100}",False,OK,142.02790000000002
HYD-01,TS1,2026-11-14 09:01:13+00:00,13,101,52.781,°C,,False,OK,52.781
HYD-01,FS1,2026-11-14 09:01:14+00:00,14,101,7.753000000000002,L/min,"{'min': 7.726, 'max': 7.768, 'n': 10, 'source_hz': 10}",False,OK,7.753000000000002
HYD-01,PS1,2026-11-14 09:01:14+00:00,14,101,142.05569999999997,bar,"{'min': 141.63, 'max': 142.37, 'n': 100, 'source_hz': 100}",False,OK,142.05569999999997
HYD-01,TS1,2026-11-14 09:01:14+00:00,14,101,52.828,°C,,False,OK,52.828
HYD-01,FS1,2026-11-14 09:01:15+00:00,15,101,7.7542,L/min,"{'min': 7.739, 'max': 7.781, 'n': 10, 'source_hz': 10}",False,OK,7.7542
HYD-01,PS1,2026-11-14 09:01:15+00:00,15,101,142.03610000000003,bar,"{'min': 141.69, 'max': 142.41, 'n': 100, 'source_hz': 100}",False,OK,142.03610000000003
HYD-01,TS1,2026-11-14 09:01:15+00:00,15,101,52.902,°C,,False,OK,52.902
HYD-01,FS1,2026-11-14 09:01:16+00:00,16,101,7.7396,L/min,"{'min': 7.694, 'max': 7.763, 'n': 10, 'source_hz': 10}",False,OK,7.7396
HYD-01,PS1,2026-11-14 09:01:16+00:00,16,101,142.02700000000002,bar,"{'min': 141.64, 'max': 142.37, 'n': 100, 'source_hz': 100}",False,OK,142.02700000000002
HYD-01,TS1,2026-11-14 09:01:16+00:00,16,101,52.965,°C,,False,OK,52.965
HYD-01,FS1,2026-11-14 09:01:17+00:00,17,101,7.749599999999999,L/min,"{'min': 7.733, 'max': 7.768, 'n': 10, 'source_hz': 10}",False,OK,7.749599999999999
HYD-01,PS1,2026-11-14 09:01:17+00:00,17,101,141.98539999999994,bar,"{'min': 141.6, 'max': 142.34, 'n': 100, 'source_hz': 100}",False,OK,141.98539999999994
HYD-01,TS1,2026-11-14 09:01:17+00:00,17,101,52.98,°C,,False,OK,52.98
HYD-01,FS1,2026-11-14 09:01:18+00:00,18,101,7.7555000000000005,L/min,"{'min': 7.722, 'max': 7.791, 'n': 10, 'source_hz': 10}",False,OK,7.7555000000000005
HYD-01,PS1,2026-11-14 09:01:18+00:00,18,101,142.07449999999997,bar,"{'min': 141.72, 'max': 142.44, 'n': 100, 'source_hz': 100}",False,OK,142.07449999999997
HYD-01,TS1,2026-11-14 09:01:18+00:00,18,101,53.086,°C,,False,OK,53.086
HYD-01,FS1,2026-11-14 09:01:19+00:00,19,101,7.550500000000001,L/min,"{'min': 6.275, 'max': 8.127, 'n': 10, 'source_hz': 10}",False,OK,7.550500000000001
HYD-01,PS1,2026-11-14 09:01:19+00:00,19,101,152.52860000000004,bar,"{'min': 142.06, 'max': 153.54, 'n': 100, 'source_hz': 100}",False,OK,152.52860000000004
HYD-01,TS1,2026-11-14 09:01:19+00:00,19,101,53.16,°C,,False,OK,53.16
HYD-01,FS1,2026-11-14 09:01:20+00:00,20,101,7.789300000000002,L/min,"{'min': 7.704, 'max': 7.896, 'n': 10, 'source_hz': 10}",False,OK,7.789300000000002
HYD-01,PS1,2026-11-14 09:01:20+00:00,20,101,152.38660000000004,bar,"{'min': 152.14, 'max': 152.75, 'n': 100, 'source_hz': 100}",False,OK,152.38660000000004
HYD-01,TS1,2026-11-14 09:01:20+00:00,20,101,53.152,°C,,False,OK,53.152
HYD-01,FS1,2026-11-14 09:01:21+00:00,21,101,7.720999999999999,L/min,"{'min': 7.594, 'max': 7.885, 'n': 10, 'source_hz': 10}",False,OK,7.720999999999999
HYD-01,PS1,2026-11-14 09:01:21+00:00,21,101,152.2947,bar,"{'min': 152.11, 'max': 152.53, 'n': 100, 'source_hz': 100}",False,OK,152.2947
HYD-01,TS1,2026-11-14 09:01:21+00:00,21,101,53.203,°C,,False,OK,53.203
HYD-01,FS1,2026-11-14 09:01:22+00:00,22,101,7.7386,L/min,"{'min': 7.595, 'max': 7.853, 'n': 10, 'source_hz': 10}",False,OK,7.7386
HYD-01,PS1,2026-11-14 09:01:22+00:00,22,101,152.335,bar,"{'min': 152.16, 'max': 152.49, 'n': 100, 'source_hz': 100}",False,OK,152.335
HYD-01,TS1,2026-11-14 09:01:22+00:00,22,101,53.23,°C,,False,OK,53.23
HYD-01,FS1,2026-11-14 09:01:23+00:00,23,101,7.7311,L/min,"{'min': 7.636, 'max': 7.904, 'n': 10, 'source_hz': 10}",False,OK,7.7311
HYD-01,PS1,2026-11-14 09:01:23+00:00,23,101,152.2959,bar,"{'min': 152.11, 'max': 152.51, 'n': 100, 'source_hz': 100}",False,OK,152.2959
HYD-01,TS1,2026-11-14 09:01:23+00:00,23,101,53.207,°C,,False,OK,53.207
HYD-01,FS1,2026-11-14 09:01:24+00:00,24,101,7.7356,L/min,"{'min': 7.633, 'max': 7.806, 'n': 10, 'source_hz': 10}",False,OK,7.7356
HYD-01,PS1,2026-11-14 09:01:24+00:00,24,101,152.30110000000005,bar,"{'min': 152.16, 'max': 152.46, 'n': 100, 'source_hz': 100}",False,OK,152.30110000000005
HYD-01,TS1,2026-11-14 09:01:24+00:00,24,101,53.215,°C,,False,OK,53.215
HYD-01,FS1,2026-11-14 09:01:25+00:00,25,101,7.739099999999999,L/min,"{'min': 7.654, 'max': 7.835, 'n': 10, 'source_hz': 10}",False,OK,7.739099999999999
HYD-01,PS1,2026-11-14 09:01:25+00:00,25,101,152.28740000000008,bar,"{'min': 152.16, 'max': 152.46, 'n': 100, 'source_hz': 100}",False,OK,152.28740000000008
HYD-01,TS1,2026-11-14 09:01:25+00:00,25,101,53.219,°C,,False,OK,53.219
HYD-01,FS1,2026-11-14 09:01:26+00:00,26,101,7.7288,L/min,"{'min': 7.644, 'max': 7.841, 'n': 10, 'source_hz': 10}",False,OK,7.7288
HYD-01,PS1,2026-11-14 09:01:26+00:00,26,101,152.2687,bar,"{'min': 152.11, 'max': 152.4, 'n': 100, 'source_hz': 100}",False,OK,152.2687
HYD-01,TS1,2026-11-14 09:01:26+00:00,26,101,53.215,°C,,False,OK,53.215
HYD-01,FS1,2026-11-14 09:01:27+00:00,27,101,7.757900000000001,L/min,"{'min': 7.561, 'max': 7.904, 'n': 10, 'source_hz': 10}",False,OK,7.757900000000001
HYD-01,PS1,2026-11-14 09:01:27+00:00,27,101,152.20279999999997,bar,"{'min': 152.06, 'max': 152.38, 'n': 100, 'source_hz': 100}",False,OK,152.20279999999997
HYD-01,TS1,2026-11-14 09:01:27+00:00,27,101,53.227,°C,,False,OK,53.227
HYD-01,FS1,2026-11-14 09:01:28+00:00,28,101,7.7476,L/min,"{'min': 7.642, 'max': 7.856, 'n': 10, 'source_hz': 10}",False,OK,7.7476
HYD-01,PS1,2026-11-14 09:01:28+00:00,28,101,152.2706,bar,"{'min': 152.09, 'max': 152.43, 'n': 100, 'source_hz': 100}",False,OK,152.2706
HYD-01,TS1,2026-11-14 09:01:28+00:00,28,101,53.312,°C,,False,OK,53.312
HYD-01,FS1,2026-11-14 09:01:29+00:00,29,101,6.0825000000000005,L/min,"{'min': 1.103, 'max': 7.529, 'n': 10, 'source_hz': 10}",False,OK,6.0825000000000005
HYD-01,PS1,2026-11-14 09:01:29+00:00,29,101,160.00419999999997,bar,"{'min': 152.21, 'max': 162.07, 'n': 100, 'source_hz': 100}",False,OK,160.00419999999997
HYD-01,TS1,2026-11-14 09:01:29+00:00,29,101,53.309,°C,,False,OK,53.309
HYD-01,FS1,2026-11-14 09:01:30+00:00,30,101,7.669900000000001,L/min,"{'min': 7.581, 'max': 7.762, 'n': 10, 'source_hz': 10}",False,OK,7.669900000000001
HYD-01,PS1,2026-11-14 09:01:30+00:00,30,101,161.98649999999995,bar,"{'min': 161.75, 'max': 162.26, 'n': 100, 'source_hz': 100}",False,OK,161.98649999999995
HYD-01,TS1,2026-11-14 09:01:30+00:00,30,101,53.297,°C,,False,OK,53.297
HYD-01,FS1,2026-11-14 09:01:31+00:00,31,101,7.697,L/min,"{'min': 7.603, 'max': 7.803, 'n': 10, 'source_hz': 10}",False,OK,7.697
HYD-01,PS1,2026-11-14 09:01:31+00:00,31,101,161.9443,bar,"{'min': 161.77, 'max': 162.16, 'n': 100, 'source_hz': 100}",False,OK,161.9443
HYD-01,TS1,2026-11-14 09:01:31+00:00,31,101,53.301,°C,,False,OK,53.301
HYD-01,FS1,2026-11-14 09:01:32+00:00,32,101,7.6822,L/min,"{'min': 7.479, 'max': 7.806, 'n': 10, 'source_hz': 10}",False,OK,7.6822
HYD-01,PS1,2026-11-14 09:01:32+00:00,32,101,161.97199999999998,bar,"{'min': 161.74, 'max': 162.23, 'n': 100, 'source_hz': 100}",False,OK,161.97199999999998
HYD-01,TS1,2026-11-14 09:01:32+00:00,32,101,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:01:33+00:00,33,101,7.6845,L/min,"{'min': 7.604, 'max': 7.745, 'n': 10, 'source_hz': 10}",False,OK,7.6845
HYD-01,PS1,2026-11-14 09:01:33+00:00,33,101,161.93609999999993,bar,"{'min': 161.64, 'max': 162.15, 'n': 100, 'source_hz': 100}",False,OK,161.93609999999993
HYD-01,TS1,2026-11-14 09:01:33+00:00,33,101,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:01:34+00:00,34,101,7.657299999999999,L/min,"{'min': 7.523, 'max': 7.778, 'n': 10, 'source_hz': 10}",False,OK,7.657299999999999
HYD-01,PS1,2026-11-14 09:01:34+00:00,34,101,161.9688,bar,"{'min': 161.72, 'max': 162.27, 'n': 100, 'source_hz': 100}",False,OK,161.9688
HYD-01,TS1,2026-11-14 09:01:34+00:00,34,101,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:01:35+00:00,35,101,7.6765,L/min,"{'min': 7.597, 'max': 7.803, 'n': 10, 'source_hz': 10}",False,OK,7.6765
HYD-01,PS1,2026-11-14 09:01:35+00:00,35,101,162.00049999999993,bar,"{'min': 161.8, 'max': 162.31, 'n': 100, 'source_hz': 100}",False,OK,162.00049999999993
HYD-01,TS1,2026-11-14 09:01:35+00:00,35,101,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:01:36+00:00,36,101,7.6854,L/min,"{'min': 7.611, 'max': 7.798, 'n': 10, 'source_hz': 10}",False,OK,7.6854
HYD-01,PS1,2026-11-14 09:01:36+00:00,36,101,161.93800000000002,bar,"{'min': 161.72, 'max': 162.21, 'n': 100, 'source_hz': 100}",False,OK,161.93800000000002
HYD-01,TS1,2026-11-14 09:01:36+00:00,36,101,53.484,°C,,False,OK,53.484
HYD-01,FS1,2026-11-14 09:01:37+00:00,37,101,7.6875,L/min,"{'min': 7.603, 'max': 7.768, 'n': 10, 'source_hz': 10}",False,OK,7.6875
HYD-01,PS1,2026-11-14 09:01:37+00:00,37,101,161.8807,bar,"{'min': 161.63, 'max': 162.15, 'n': 100, 'source_hz': 100}",False,OK,161.8807
HYD-01,TS1,2026-11-14 09:01:37+00:00,37,101,53.473,°C,,False,OK,53.473
HYD-01,FS1,2026-11-14 09:01:38+00:00,38,101,7.6944,L/min,"{'min': 7.603, 'max': 7.824, 'n': 10, 'source_hz': 10}",False,OK,7.6944
HYD-01,PS1,2026-11-14 09:01:38+00:00,38,101,161.89700000000002,bar,"{'min': 161.67, 'max': 162.13, 'n': 100, 'source_hz': 100}",False,OK,161.89700000000002
HYD-01,TS1,2026-11-14 09:01:38+00:00,38,101,53.473,°C,,False,OK,53.473
HYD-01,FS1,2026-11-14 09:01:39+00:00,39,101,9.2287,L/min,"{'min': 7.866, 'max': 12.554, 'n': 10, 'source_hz': 10}",False,OK,9.2287
HYD-01,PS1,2026-11-14 09:01:39+00:00,39,101,154.32459999999995,bar,"{'min': 152.21, 'max': 162.02, 'n': 100, 'source_hz': 100}",False,OK,154.32459999999995
HYD-01,TS1,2026-11-14 09:01:39+00:00,39,101,53.473,°C,,False,OK,53.473
HYD-01,FS1,2026-11-14 09:01:40+00:00,40,101,7.7334000000000005,L/min,"{'min': 7.609, 'max': 7.868, 'n': 10, 'source_hz': 10}",False,OK,7.7334000000000005
HYD-01,PS1,2026-11-14 09:01:40+00:00,40,101,152.2057,bar,"{'min': 151.9, 'max': 152.45, 'n': 100, 'source_hz': 100}",False,OK,152.2057
HYD-01,TS1,2026-11-14 09:01:40+00:00,40,101,53.473,°C,,False,OK,53.473
HYD-01,FS1,2026-11-14 09:01:41+00:00,41,101,7.737100000000001,L/min,"{'min': 7.645, 'max': 7.804, 'n': 10, 'source_hz': 10}",False,OK,7.737100000000001
HYD-01,PS1,2026-11-14 09:01:41+00:00,41,101,152.21269999999996,bar,"{'min': 152.06, 'max': 152.41, 'n': 100, 'source_hz': 100}",False,OK,152.21269999999996
HYD-01,TS1,2026-11-14 09:01:41+00:00,41,101,53.469,°C,,False,OK,53.469
HYD-01,FS1,2026-11-14 09:01:42+00:00,42,101,7.729700000000001,L/min,"{'min': 7.636, 'max': 7.868, 'n': 10, 'source_hz': 10}",False,OK,7.729700000000001
HYD-01,PS1,2026-11-14 09:01:42+00:00,42,101,152.27519999999996,bar,"{'min': 152.08, 'max': 152.48, 'n': 100, 'source_hz': 100}",False,OK,152.27519999999996
HYD-01,TS1,2026-11-14 09:01:42+00:00,42,101,53.484,°C,,False,OK,53.484
HYD-01,FS1,2026-11-14 09:01:43+00:00,43,101,7.730500000000001,L/min,"{'min': 7.688, 'max': 7.778, 'n': 10, 'source_hz': 10}",False,OK,7.730500000000001
HYD-01,PS1,2026-11-14 09:01:43+00:00,43,101,152.22569999999993,bar,"{'min': 152.05, 'max': 152.42, 'n': 100, 'source_hz': 100}",False,OK,152.22569999999993
HYD-01,TS1,2026-11-14 09:01:43+00:00,43,101,53.473,°C,,False,OK,53.473
HYD-01,FS1,2026-11-14 09:01:44+00:00,44,101,7.7234,L/min,"{'min': 7.636, 'max': 7.846, 'n': 10, 'source_hz': 10}",False,OK,7.7234
HYD-01,PS1,2026-11-14 09:01:44+00:00,44,101,152.22750000000002,bar,"{'min': 151.99, 'max': 152.41, 'n': 100, 'source_hz': 100}",False,OK,152.22750000000002
HYD-01,TS1,2026-11-14 09:01:44+00:00,44,101,53.469,°C,,False,OK,53.469
HYD-01,FS1,2026-11-14 09:01:45+00:00,45,101,7.706100000000001,L/min,"{'min': 7.609, 'max': 7.771, 'n': 10, 'source_hz': 10}",False,OK,7.706100000000001
HYD-01,PS1,2026-11-14 09:01:45+00:00,45,101,152.27429999999995,bar,"{'min': 152.05, 'max': 152.46, 'n': 100, 'source_hz': 100}",False,OK,152.27429999999995
HYD-01,TS1,2026-11-14 09:01:45+00:00,45,101,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:01:46+00:00,46,101,7.7415,L/min,"{'min': 7.634, 'max': 7.808, 'n': 10, 'source_hz': 10}",False,OK,7.7415
HYD-01,PS1,2026-11-14 09:01:46+00:00,46,101,152.2044,bar,"{'min': 151.98, 'max': 152.35, 'n': 100, 'source_hz': 100}",False,OK,152.2044
HYD-01,TS1,2026-11-14 09:01:46+00:00,46,101,53.387,°C,,False,OK,53.387
HYD-01,FS1,2026-11-14 09:01:47+00:00,47,101,7.7223,L/min,"{'min': 7.619, 'max': 7.798, 'n': 10, 'source_hz': 10}",False,OK,7.7223
HYD-01,PS1,2026-11-14 09:01:47+00:00,47,101,152.23069999999998,bar,"{'min': 152.08, 'max': 152.38, 'n': 100, 'source_hz': 100}",False,OK,152.23069999999998
HYD-01,TS1,2026-11-14 09:01:47+00:00,47,101,53.391,°C,,False,OK,53.391
HYD-01,FS1,2026-11-14 09:01:48+00:00,48,101,7.7431,L/min,"{'min': 7.676, 'max': 7.788, 'n': 10, 'source_hz': 10}",False,OK,7.7431
HYD-01,PS1,2026-11-14 09:01:48+00:00,48,101,152.1954999999999,bar,"{'min': 152.05, 'max': 152.38, 'n': 100, 'source_hz': 100}",False,OK,152.1954999999999
HYD-01,TS1,2026-11-14 09:01:48+00:00,48,101,53.391,°C,,False,OK,53.391
HYD-01,FS1,2026-11-14 09:01:49+00:00,49,101,7.8072,L/min,"{'min': 7.733, 'max': 8.208, 'n': 10, 'source_hz': 10}",False,OK,7.8072
HYD-01,PS1,2026-11-14 09:01:49+00:00,49,101,146.94439999999994,bar,"{'min': 144.98, 'max': 152.33, 'n': 100, 'source_hz': 100}",False,OK,146.94439999999994
HYD-01,TS1,2026-11-14 09:01:49+00:00,49,101,53.402,°C,,False,OK,53.402
HYD-01,FS1,2026-11-14 09:01:50+00:00,50,101,7.778700000000001,L/min,"{'min': 7.763, 'max': 7.808, 'n': 10, 'source_hz': 10}",False,OK,7.778700000000001
HYD-01,PS1,2026-11-14 09:01:50+00:00,50,101,147.11369999999997,bar,"{'min': 146.81, 'max': 147.48, 'n': 100, 'source_hz': 100}",False,OK,147.11369999999997
HYD-01,TS1,2026-11-14 09:01:50+00:00,50,101,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:01:51+00:00,51,101,7.781699999999999,L/min,"{'min': 7.771, 'max': 7.797, 'n': 10, 'source_hz': 10}",False,OK,7.781699999999999
HYD-01,PS1,2026-11-14 09:01:51+00:00,51,101,147.10600000000002,bar,"{'min': 146.67, 'max': 147.43, 'n': 100, 'source_hz': 100}",False,OK,147.10600000000002
HYD-01,TS1,2026-11-14 09:01:51+00:00,51,101,53.402,°C,,False,OK,53.402
HYD-01,FS1,2026-11-14 09:01:52+00:00,52,101,7.7811,L/min,"{'min': 7.755, 'max': 7.811, 'n': 10, 'source_hz': 10}",False,OK,7.7811
HYD-01,PS1,2026-11-14 09:01:52+00:00,52,101,147.18539999999996,bar,"{'min': 146.83, 'max': 147.56, 'n': 100, 'source_hz': 100}",False,OK,147.18539999999996
HYD-01,TS1,2026-11-14 09:01:52+00:00,52,101,53.414,°C,,False,OK,53.414
HYD-01,FS1,2026-11-14 09:01:53+00:00,53,101,7.783599999999998,L/min,"{'min': 7.77, 'max': 7.802, 'n': 10, 'source_hz': 10}",False,OK,7.783599999999998
HYD-01,PS1,2026-11-14 09:01:53+00:00,53,101,147.18120000000005,bar,"{'min': 146.7, 'max': 147.44, 'n': 100, 'source_hz': 100}",False,OK,147.18120000000005
HYD-01,TS1,2026-11-14 09:01:53+00:00,53,101,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:01:54+00:00,54,101,7.7946,L/min,"{'min': 7.773, 'max': 7.819, 'n': 10, 'source_hz': 10}",False,OK,7.7946
HYD-01,PS1,2026-11-14 09:01:54+00:00,54,101,147.10169999999994,bar,"{'min': 146.73, 'max': 147.5, 'n': 100, 'source_hz': 100}",False,OK,147.10169999999994
HYD-01,TS1,2026-11-14 09:01:54+00:00,54,101,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:01:55+00:00,55,101,7.791200000000001,L/min,"{'min': 7.758, 'max': 7.817, 'n': 10, 'source_hz': 10}",False,OK,7.791200000000001
HYD-01,PS1,2026-11-14 09:01:55+00:00,55,101,147.1857,bar,"{'min': 146.81, 'max': 147.54, 'n': 100, 'source_hz': 100}",False,OK,147.1857
HYD-01,TS1,2026-11-14 09:01:55+00:00,55,101,53.402,°C,,False,OK,53.402
HYD-01,FS1,2026-11-14 09:01:56+00:00,56,101,7.805399999999999,L/min,"{'min': 7.783, 'max': 7.845, 'n': 10, 'source_hz': 10}",False,OK,7.805399999999999
HYD-01,PS1,2026-11-14 09:01:56+00:00,56,101,147.15740000000002,bar,"{'min': 146.83, 'max': 147.54, 'n': 100, 'source_hz': 100}",False,OK,147.15740000000002
HYD-01,TS1,2026-11-14 09:01:56+00:00,56,101,53.387,°C,,False,OK,53.387
HYD-01,FS1,2026-11-14 09:01:57+00:00,57,101,7.8058,L/min,"{'min': 7.781, 'max': 7.854, 'n': 10, 'source_hz': 10}",False,OK,7.8058
HYD-01,PS1,2026-11-14 09:01:57+00:00,57,101,147.1534,bar,"{'min': 146.75, 'max': 147.54, 'n': 100, 'source_hz': 100}",False,OK,147.1534
HYD-01,TS1,2026-11-14 09:01:57+00:00,57,101,53.387,°C,,False,OK,53.387
HYD-01,FS1,2026-11-14 09:01:58+00:00,58,101,7.858,L/min,"{'min': 7.818, 'max': 7.886, 'n': 10, 'source_hz': 10}",False,OK,7.858
HYD-01,PS1,2026-11-14 09:01:58+00:00,58,101,147.3112,bar,"{'min': 146.94, 'max': 147.63, 'n': 100, 'source_hz': 100}",False,OK,147.3112
HYD-01,TS1,2026-11-14 09:01:58+00:00,58,101,53.391,°C,,False,OK,53.391
HYD-01,FS1,2026-11-14 09:01:59+00:00,59,101,7.893299999999999,L/min,"{'min': 7.846, 'max': 7.924, 'n': 10, 'source_hz': 10}",False,OK,7.893299999999999
HYD-01,PS1,2026-11-14 09:01:59+00:00,59,101,147.29030000000003,bar,"{'min': 146.85, 'max': 147.66, 'n': 100, 'source_hz': 100}",False,OK,147.29030000000003
HYD-01,TS1,2026-11-14 09:01:59+00:00,59,101,53.391,°C,,False,OK,53.391
HYD-01,FS1,2026-11-14 09:02:00+00:00,0,102,0.9264000000000003,L/min,"{'min': 0.003, 'max': 7.834, 'n': 10, 'source_hz': 10}",False,OK,0.9264000000000003
HYD-01,PS1,2026-11-14 09:02:00+00:00,0,102,170.0793999999999,bar,"{'min': 141.47, 'max': 189.84, 'n': 100, 'source_hz': 100}",False,OK,170.0793999999999
HYD-01,TS1,2026-11-14 09:02:00+00:00,0,102,53.379,°C,,False,OK,53.379
