origin_cycle_id,cooler_pct,valve_pct,pump_leak,accumulator_bar,stable_flag,is_stable
993,20,73,1,130,0,True
994,20,80,1,130,0,True
995,20,80,1,130,0,True
996,20,80,1,130,0,True
997,20,80,1,130,0,True
998,20,80,1,130,0,True
999,20,80,1,130,0,True
1000,20,80,1,130,0,True
1001,20,80,1,130,0,True
1002,20,80,1,130,0,True
1003,20,80,1,130,0,True
1004,20,90,1,130,0,True
1005,20,90,1,130,0,True
1006,20,90,1,130,0,True
1007,20,90,1,130,0,True
1008,20,90,1,130,0,True
1009,20,90,1,130,0,True
1010,20,90,1,130,0,True
1011,20,90,1,130,0,True
1012,20,90,1,130,0,True
1013,20,90,1,130,0,True
1014,20,100,1,130,0,True
1015,20,100,1,130,0,True
1016,20,100,1,130,0,True
1017,20,100,1,130,0,True
1018,20,100,1,130,0,True
1019,20,100,1,130,0,True
1020,20,100,1,130,0,True
1021,20,100,1,130,0,True
1022,20,100,1,130,0,True
1023,20,100,1,130,0,True
1024,20,100,0,130,1,False
1025,20,73,0,130,0,True
1026,20,73,0,130,0,True
1027,20,73,0,130,0,True
1028,20,73,0,130,0,True
1029,20,73,0,130,0,True
1030,20,73,0,130,0,True
1031,20,73,0,130,0,True
1032,20,73,0,130,0,True
1033,20,73,0,130,0,True
1034,20,73,0,130,0,True
1035,20,80,0,130,0,True
1036,20,80,0,130,0,True
1037,20,80,0,130,0,True
1038,20,80,0,130,0,True
1039,20,80,0,130,0,True
1040,20,80,0,130,0,True
1041,20,80,0,130,0,True
1042,20,80,0,130,0,True
1043,20,80,0,130,0,True
1044,20,80,0,130,0,True
1045,20,90,0,130,0,True
1046,20,90,0,130,0,True
1047,20,90,0,130,0,True
1048,20,90,0,130,0,True
1049,20,90,0,130,0,True
1050,20,90,0,130,0,True
1051,20,90,0,130,0,True
1052,20,90,0,130,0,True
1053,20,90,0,130,0,True
1054,20,90,0,130,0,True
1055,20,100,0,130,0,True
1056,20,100,0,130,0,True
1057,20,100,0,130,0,True
1058,20,100,0,130,0,True
1059,20,100,0,130,0,True
1060,20,100,0,130,0,True
1061,20,100,0,130,0,True
1062,20,100,0,130,0,True
1063,20,100,0,130,0,True
1064,20,100,0,130,0,True
1065,20,100,0,115,1,False
1066,20,100,0,115,1,False
1067,20,100,0,115,1,False
1068,20,100,0,115,1,False
1069,20,100,0,115,1,False
1070,20,100,0,115,1,False
1071,20,100,0,115,1,False
1072,20,100,0,115,1,False
1073,20,100,0,115,1,False
1074,20,100,0,115,1,False
1075,20,100,2,115,1,False
1076,20,73,2,115,0,True
1077,20,73,2,115,0,True
1078,20,73,2,115,0,True
1079,20,73,2,115,0,True
1080,20,73,2,115,0,True
1081,20,73,2,115,0,True
1082,20,73,2,115,0,True
1083,20,73,2,115,0,True
1084,20,73,2,115,0,True
1085,20,73,2,115,0,True
1086,20,80,2,115,0,True
1087,20,80,2,115,0,True
1088,20,80,2,115,0,True
1089,20,80,2,115,0,True
1090,20,80,2,115,0,True
1091,20,80,2,115,0,True
1092,20,80,2,115,0,True
1093,20,80,2,115,0,True
1094,20,80,2,115,0,True
1095,20,80,2,115,0,True
1096,20,90,2,115,0,True
1097,20,90,2,115,0,True
1098,20,90,2,115,0,True
1099,20,90,2,115,0,True
1100,20,90,2,115,0,True
1101,20,90,2,115,0,True
1102,20,90,2,115,0,True
1103,20,90,2,115,0,True
1104,20,90,2,115,0,True
1105,20,90,2,115,0,True
1106,20,100,2,115,0,True
1107,20,100,2,115,0,True
1108,20,100,2,115,0,True
1109,20,100,2,115,0,True
1110,20,100,2,115,0,True
1111,20,100,2,115,0,True
1112,20,100,2,115,0,True
1113,20,100,2,115,0,True
1114,20,100,2,115,0,True
1115,20,100,2,115,0,True
1116,20,100,1,115,1,False
1117,20,73,1,115,0,True
1118,20,73,1,115,0,True
1119,20,73,1,115,0,True
1120,20,73,1,115,0,True
1121,20,73,1,115,0,True
1122,20,73,1,115,0,True
1123,20,73,1,115,0,True
1124,20,73,1,115,0,True
1125,20,73,1,115,0,True
1126,20,73,1,115,0,True
1127,20,80,1,115,0,True
1128,20,80,1,115,0,True
1129,20,80,1,115,0,True
1130,20,80,1,115,0,True
1131,20,80,1,115,0,True
1132,20,80,1,115,0,True
1133,20,80,1,115,0,True
1134,20,80,1,115,0,True
1135,20,80,1,115,0,True
1136,20,80,1,115,0,True
1137,20,90,1,115,0,True
1138,20,90,1,115,0,True
1139,20,90,1,115,0,True
1140,20,90,1,115,0,True
1141,20,90,1,115,0,True
1142,20,90,1,115,0,True
1143,20,90,1,115,0,True
1144,20,90,1,115,0,True
1145,20,90,1,115,0,True
1146,20,90,1,115,0,True
1147,20,100,1,115,0,True
1148,20,100,1,115,0,True
1149,20,100,1,115,0,True
1150,20,100,1,115,0,True
1151,20,100,1,115,0,True
1152,20,100,1,115,0,True
1153,20,100,1,115,0,True
1154,20,100,1,115,0,True
1155,20,100,1,115,0,True
1156,20,100,1,115,0,True
1157,20,100,0,115,1,False
1158,20,73,0,115,0,True
1159,20,73,0,115,0,True
1160,20,73,0,115,0,True
1161,20,73,0,115,0,True
1162,20,73,0,115,0,True
1163,20,73,0,115,0,True
1164,20,73,0,115,0,True
1165,20,73,0,115,0,True
1166,20,73,0,115,0,True
1167,20,73,0,115,0,True
1168,20,80,0,115,0,True
1169,20,80,0,115,0,True
1170,20,80,0,115,0,True
1171,20,80,0,115,0,True
1172,20,80,0,115,0,True
1173,20,80,0,115,0,True
1174,20,80,0,115,0,True
1175,20,80,0,115,0,True
1176,20,80,0,115,0,True
1177,20,80,0,115,0,True
1178,20,90,0,115,0,True
1179,20,90,0,115,0,True
1180,20,90,0,115,0,True
1181,20,90,0,115,0,True
1182,20,90,0,115,0,True
1183,20,90,0,115,0,True
1184,20,90,0,115,0,True
1185,20,90,0,115,0,True
1186,20,90,0,115,0,True
1187,20,90,0,115,0,True
1188,20,100,0,115,0,True
1189,20,100,0,115,0,True
1190,20,100,0,115,0,True
1191,20,100,0,115,0,True
1192,20,100,0,115,0,True
1193,20,100,0,115,0,True
1194,20,100,0,115,0,True
1195,20,100,0,115,0,True
1196,20,100,0,115,0,True
1197,20,100,0,115,0,True
1198,20,100,0,100,1,False
1199,20,100,0,100,1,False
1200,20,100,0,100,1,False
1201,20,100,0,100,1,False
1202,20,100,0,100,1,False
1203,20,100,0,100,1,False
1204,20,100,0,100,1,False
1205,20,100,0,100,1,False
1206,20,100,0,100,1,False
1207,20,100,0,100,1,False
1208,20,100,2,100,1,False
1209,20,73,2,100,0,True
1210,20,73,2,100,0,True
1211,20,73,2,100,0,True
1212,20,73,2,100,0,True
1213,20,73,2,100,0,True
1214,20,73,2,100,0,True
1215,20,73,2,100,0,True
1216,20,73,2,100,0,True
1217,20,73,2,100,0,True
1218,20,73,2,100,0,True
1219,20,80,2,100,0,True
1220,20,80,2,100,0,True
1221,20,80,2,100,0,True
1222,20,80,2,100,0,True
1223,20,80,2,100,0,True
1224,20,80,2,100,0,True
1225,20,80,2,100,0,True
1226,20,80,2,100,0,True
1227,20,80,2,100,0,True
1228,20,80,2,100,0,True
1229,20,90,2,100,0,True
1230,20,90,2,100,0,True
1231,20,90,2,100,0,True
1232,20,90,2,100,0,True
1233,20,90,2,100,0,True
1234,20,90,2,100,0,True
1235,20,90,2,100,0,True
1236,20,90,2,100,0,True
1237,20,90,2,100,0,True
1238,20,90,2,100,0,True
1239,20,100,2,100,0,True
1240,20,100,2,100,0,True
1241,20,100,2,100,0,True
1242,20,100,2,100,0,True
1243,20,100,2,100,0,True
1244,20,100,2,100,0,True
1245,20,100,2,100,0,True
1246,20,100,2,100,0,True
1247,20,100,2,100,0,True
1248,20,100,2,100,0,True
1249,20,100,1,100,1,False
1250,20,73,1,100,0,True
1251,20,73,1,100,0,True
1252,20,73,1,100,0,True
1253,20,73,1,100,0,True
1254,20,73,1,100,0,True
1255,20,73,1,100,0,True
1256,20,73,1,100,0,True
1257,20,73,1,100,0,True
1258,20,73,1,100,0,True
1259,20,73,1,100,0,True
1260,20,80,1,100,0,True
1261,20,80,1,100,0,True
1262,20,80,1,100,0,True
1263,20,80,1,100,0,True
1264,20,80,1,100,0,True
1265,20,80,1,100,0,True
1266,20,80,1,100,0,True
1267,20,80,1,100,0,True
1268,20,80,1,100,0,True
1269,20,80,1,100,0,True
1270,20,90,1,100,0,True
1271,20,90,1,100,0,True
1272,20,90,1,100,0,True
1273,20,90,1,100,0,True
1274,20,90,1,100,0,True
1275,20,90,1,100,0,True
1276,20,90,1,100,0,True
1277,20,90,1,100,0,True
1278,20,90,1,100,0,True
1279,20,90,1,100,0,True
1280,20,100,1,100,0,True
1281,20,100,1,100,0,True
1282,20,100,1,100,0,True
1283,20,100,1,100,0,True
1284,20,100,1,100,0,True
1285,20,100,1,100,0,True
1286,20,100,1,100,0,True
1287,20,100,1,100,0,True
1288,20,100,1,100,0,True
1289,20,100,1,100,0,True
1290,20,100,0,100,1,False
1291,20,73,0,100,0,True
1292,20,73,0,100,0,True
1293,20,73,0,100,0,True
1294,20,73,0,100,0,True
1295,20,73,0,100,0,True
1296,20,73,0,100,0,True
1297,20,73,0,100,0,True
1298,20,73,0,100,0,True
1299,20,73,0,100,0,True
1300,20,73,0,100,0,True
1301,20,80,0,100,0,True
1302,20,80,0,100,0,True
1303,20,80,0,100,0,True
1304,20,80,0,100,0,True
1305,20,80,0,100,0,True
1306,20,80,0,100,0,True
1307,20,80,0,100,0,True
1308,20,80,0,100,0,True
1309,20,80,0,100,0,True
1310,20,80,0,100,0,True
1311,20,90,0,100,0,True
1312,20,90,0,100,0,True
1313,20,90,0,100,0,True
1314,20,90,0,100,0,True
1315,20,90,0,100,0,True
1316,20,90,0,100,0,True
1317,20,90,0,100,0,True
1318,20,90,0,100,0,True
1319,20,90,0,100,0,True
1320,20,90,0,100,0,True
1321,20,100,0,100,0,True
1322,20,100,0,100,0,True
1323,20,100,0,100,0,True
1324,20,100,0,100,0,True
1325,20,100,0,100,0,True
1326,20,100,0,100,0,True
1327,20,100,0,100,0,True
1328,20,100,0,100,0,True
1329,20,100,0,100,0,True
1330,20,100,0,100,0,True
1331,20,100,0,90,1,False
1332,20,100,0,90,1,False
1333,20,100,0,90,1,False
1334,20,100,0,90,1,False
1335,20,100,0,90,1,False
1336,20,100,0,90,1,False
1337,20,100,0,90,1,False
1338,20,100,0,90,1,False
1339,20,100,0,90,1,False
1340,20,100,0,90,1,False
1341,20,100,2,90,1,False
1342,20,73,2,90,0,True
1343,20,73,2,90,0,True
1344,20,73,2,90,0,True
1345,20,73,2,90,0,True
1346,20,73,2,90,0,True
1347,20,73,2,90,0,True
1348,20,73,2,90,0,True
1349,20,73,2,90,0,True
1350,20,73,2,90,0,True
1351,20,73,2,90,0,True
1352,20,80,2,90,0,True
1353,20,80,2,90,0,True
1354,20,80,2,90,0,True
1355,20,80,2,90,0,True
1356,20,80,2,90,0,True
1357,20,80,2,90,0,True
1358,20,80,2,90,0,True
1359,20,80,2,90,0,True
1360,20,80,2,90,0,True
1361,20,80,2,90,0,True
1362,20,90,2,90,0,True
1363,20,90,2,90,0,True
1364,20,90,2,90,0,True
1365,20,90,2,90,0,True
1366,20,90,2,90,0,True
1367,20,90,2,90,0,True
1368,20,90,2,90,0,True
1369,20,90,2,90,0,True
1370,20,90,2,90,0,True
1371,20,90,2,90,0,True
1372,20,100,2,90,0,True
1373,20,100,2,90,0,True
1374,20,100,2,90,0,True
1375,20,100,2,90,0,True
1376,20,100,2,90,0,True
1377,20,100,2,90,0,True
1378,20,100,2,90,0,True
1379,20,100,2,90,0,True
1380,20,100,2,90,0,True
1381,20,100,2,90,0,True
1382,20,100,1,90,1,False
1383,20,73,1,90,0,True
1384,20,73,1,90,0,True
1385,20,73,1,90,0,True
1386,20,73,1,90,0,True
1387,20,73,1,90,0,True
1388,20,73,1,90,0,True
1389,20,73,1,90,0,True
1390,20,73,1,90,0,True
1391,20,73,1,90,0,True
1392,20,73,1,90,0,True
1393,20,80,1,90,0,True
1394,20,80,1,90,0,True
1395,20,80,1,90,0,True
1396,20,80,1,90,0,True
1397,20,80,1,90,0,True
1398,20,80,1,90,0,True
1399,20,80,1,90,0,True
1400,20,80,1,90,0,True
1401,20,80,1,90,0,True
1402,20,80,1,90,0,True
1403,20,90,1,90,0,True
1404,20,90,1,90,0,True
1405,20,90,1,90,0,True
1406,20,90,1,90,0,True
1407,20,90,1,90,0,True
1408,20,90,1,90,0,True
1409,20,90,1,90,0,True
1410,20,90,1,90,0,True
1411,20,90,1,90,0,True
1412,20,90,1,90,0,True
1413,20,100,1,90,0,True
1414,20,100,1,90,0,True
1415,20,100,1,90,0,True
1416,20,100,1,90,0,True
1417,20,100,1,90,0,True
1418,20,100,1,90,0,True
1419,20,100,1,90,0,True
1420,20,100,1,90,0,True
1421,20,100,1,90,0,True
1422,20,100,1,90,0,True
1423,20,100,0,90,1,False
1424,20,73,0,90,0,True
1425,20,73,0,90,0,True
1426,20,73,0,90,0,True
1427,20,73,0,90,0,True
1428,20,73,0,90,0,True
1429,20,73,0,90,0,True
1430,20,73,0,90,0,True
1431,20,73,0,90,0,True
1432,20,73,0,90,0,True
1433,20,73,0,90,0,True
1434,20,80,0,90,0,True
1435,20,80,0,90,0,True
1436,20,80,0,90,0,True
1437,20,80,0,90,0,True
1438,20,80,0,90,0,True
1439,20,80,0,90,0,True
1440,20,80,0,90,0,True
1441,20,80,0,90,0,True
1442,20,80,0,90,0,True
1443,20,80,0,90,0,True
1444,20,90,0,90,0,True
1445,20,90,0,90,0,True
1446,20,90,0,90,0,True
1447,20,90,0,90,0,True
1448,20,90,0,90,0,True
1449,20,90,0,90,0,True
1450,20,90,0,90,0,True
1451,20,90,0,90,0,True
1452,20,90,0,90,0,True
1453,20,90,0,90,0,True
1454,20,100,0,90,0,True
1455,20,100,0,90,0,True
1456,20,100,0,90,0,True
1457,20,100,0,90,0,True
1458,20,100,0,90,0,True
1459,20,100,0,90,0,True
1460,20,100,0,90,0,True
1461,20,100,0,90,0,True
1462,20,100,0,90,0,True
1463,20,100,0,90,0,True
1464,100,100,0,90,1,False
1465,100,100,0,90,1,False
1466,100,100,0,90,1,False
1467,100,100,0,90,1,False
1468,100,100,0,90,1,False
1469,100,100,0,90,1,False
1470,100,100,0,90,1,False
1471,100,100,0,90,1,False
1472,100,100,0,90,1,False
1473,100,100,0,90,1,False
1474,100,100,0,90,1,False
1475,100,100,0,90,1,False
1476,100,100,0,90,1,False
1477,100,100,0,90,1,False
1478,100,100,0,90,1,False
1479,100,100,0,90,1,False
1480,100,100,0,90,1,False
1481,100,100,0,90,1,False
1482,100,100,0,90,1,False
1483,100,100,0,90,1,False
1484,100,100,0,90,1,False
1485,100,100,0,90,1,False
1486,100,100,0,90,1,False
1487,100,100,0,90,1,False
1488,100,100,0,90,1,False
1489,100,100,0,90,1,False
1490,100,100,0,90,1,False
1491,100,100,0,90,1,False
1492,100,100,0,90,1,False
1493,100,100,0,90,1,False
1494,100,100,0,90,1,False
1495,100,100,0,90,1,False
1496,100,100,0,90,1,False
1497,100,100,0,90,1,False
1498,100,100,0,90,1,False
1499,100,100,0,90,1,False
1500,100,100,0,90,1,False
1501,100,100,0,90,1,False
1502,100,100,0,90,1,False
1503,100,100,0,90,1,False
1504,100,100,0,90,1,False
1505,100,100,0,90,1,False
1506,100,100,0,90,1,False
1507,100,100,0,90,1,False
1508,100,100,0,90,1,False
1509,100,100,0,90,1,False
1510,100,100,0,90,1,False
1511,100,100,0,90,1,False
1512,100,100,0,90,1,False
1513,100,100,0,90,1,False
1514,100,100,0,90,1,False
1515,100,100,0,90,1,False
1516,100,100,0,90,1,False
1517,100,100,0,90,1,False
1518,100,100,0,90,1,False
1519,100,100,0,90,1,False
1520,100,100,0,90,1,False
1521,100,100,0,90,1,False
1522,100,100,0,90,1,False
1523,100,100,0,90,1,False
1524,100,100,0,90,1,False
1525,100,100,0,90,1,False
1526,100,100,0,90,1,False
1527,100,100,0,90,1,False
1528,100,100,0,90,1,False
1529,100,100,0,90,1,False
1530,100,100,0,90,1,False
1531,100,100,0,90,1,False
1532,100,100,0,90,1,False
1533,100,100,0,90,1,False
1534,100,100,0,90,1,False
1535,100,100,0,90,1,False
1536,100,100,0,90,1,False
1537,100,100,0,90,1,False
1538,100,100,0,90,1,False
1539,100,100,0,90,1,False
1540,100,100,0,90,1,False
1541,100,100,0,90,1,False
1542,100,100,0,90,1,False
1543,100,100,0,90,1,False
1544,100,100,0,90,1,False
1545,100,100,0,90,1,False
1546,100,100,0,90,1,False
1547,100,100,0,90,1,False
1548,100,100,0,90,1,False
1549,100,100,0,90,1,False
1550,100,100,0,90,1,False
1551,100,100,0,90,1,False
1552,100,100,0,90,1,False
1553,100,100,0,90,1,False
1554,100,100,0,90,1,False
1555,100,100,0,90,1,False
1556,100,100,0,90,1,False
1557,100,100,0,90,1,False
1558,100,100,0,90,1,False
1559,100,100,0,90,1,False
1560,100,100,0,90,1,False
1561,100,100,0,90,1,False
1562,100,100,0,90,1,False
1563,100,100,0,90,1,False
1564,100,100,0,90,1,False
1565,100,100,0,90,1,False
1566,100,100,0,90,1,False
1567,100,100,0,90,1,False
1568,100,100,0,90,1,False
1569,100,100,0,90,1,False
1570,100,100,0,90,1,False
1571,100,100,0,90,1,False
1572,100,100,0,90,1,False
1573,100,100,0,90,1,False
1574,100,100,0,90,1,False
1575,100,100,0,90,1,False
1576,100,100,0,90,1,False
1577,100,100,0,90,1,False
1578,100,100,0,90,1,False
1579,100,100,0,90,1,False
1580,100,100,0,90,1,False
1581,100,100,0,90,1,False
1582,100,100,0,90,1,False
1583,100,100,0,90,1,False
1584,100,100,0,90,1,False
1585,100,100,0,90,1,False
1586,100,100,0,90,1,False
1587,100,100,0,90,1,False
1588,100,100,0,90,1,False
1589,100,100,0,90,1,False
1590,100,100,0,90,1,False
1591,100,100,0,90,1,False
1592,100,100,0,90,1,False
1593,100,100,0,90,1,False
1594,100,100,0,90,1,False
1595,100,100,0,90,1,False
1596,100,100,0,90,1,False
1597,100,100,0,90,1,False
1598,100,100,0,90,1,False
1599,100,100,0,90,1,False
1600,100,100,0,90,1,False
1601,100,100,0,90,1,False
1602,100,100,0,90,1,False
1603,100,100,0,90,1,False
1604,100,100,0,90,1,False
1605,100,100,0,90,1,False
1606,100,100,0,90,1,False
1607,100,100,0,90,1,False
1608,100,100,0,90,1,False
1609,100,100,0,90,1,False
1610,100,100,0,90,1,False
1611,100,100,0,90,1,False
1612,100,100,0,90,1,False
1613,100,100,0,90,1,False
1614,100,100,0,90,1,False
1615,100,100,0,90,1,False
1616,100,100,0,90,1,False
1617,100,100,0,90,1,False
1618,100,100,0,90,1,False
1619,100,100,0,90,1,False
1620,100,100,0,90,1,False
1621,100,100,0,90,1,False
1622,100,100,0,90,1,False
1623,100,100,0,90,1,False
1624,100,100,0,90,1,False
1625,100,100,0,90,1,False
1626,100,100,0,90,1,False
1627,100,100,0,90,1,False
1628,100,100,0,90,1,False
1629,100,100,0,90,1,False
1630,100,100,0,90,1,False
1631,100,100,0,90,1,False
1632,100,100,0,90,1,False
1633,100,100,0,90,1,False
1634,100,100,0,90,1,False
1635,100,100,0,90,1,False
1636,100,100,0,90,1,False
1637,100,100,0,90,1,False
1638,100,100,0,90,1,False
1639,100,100,0,90,1,False
1640,100,100,0,90,1,False
1641,100,100,0,90,1,False
1642,100,100,0,90,1,False
1643,100,100,0,90,1,False
1644,100,100,0,90,1,False
1645,100,100,0,90,1,False
1646,100,100,0,90,1,False
1647,100,100,0,90,1,False
1648,100,100,0,90,1,False
1649,100,100,0,90,1,False
1650,100,100,0,90,1,False
1651,100,100,0,90,1,False
1652,100,100,0,90,1,False
1653,100,100,0,90,1,False
1654,100,100,0,90,1,False
1655,100,100,0,90,1,False
1656,100,100,0,90,1,False
1657,100,100,0,90,1,False
1658,100,100,0,90,1,False
1659,100,100,0,90,1,False
1660,100,100,0,90,1,False
1661,100,100,0,90,1,False
1662,100,100,0,90,1,False
1663,100,100,0,90,1,False
1664,100,100,0,130,1,False
1665,100,100,0,130,1,False
1666,100,100,0,130,1,False
1667,100,100,0,130,1,False
1668,100,100,0,130,1,False
1669,100,100,0,130,1,False
1670,100,100,0,130,1,False
1671,100,100,0,130,1,False
1672,100,100,0,130,1,False
1673,100,100,0,130,1,False
1674,100,100,2,130,1,False
1675,100,73,2,130,0,True
1676,100,73,2,130,0,True
1677,100,73,2,130,0,True
1678,100,73,2,130,0,True
1679,100,73,2,130,0,True
1680,100,73,2,130,0,True
1681,100,73,2,130,0,True
1682,100,73,2,130,0,True
1683,100,73,2,130,0,True
1684,100,73,2,130,0,True
1685,100,80,2,130,0,True
1686,100,80,2,130,0,True
1687,100,80,2,130,0,True
1688,100,80,2,130,0,True
1689,100,80,2,130,0,True
1690,100,80,2,130,0,True
1691,100,80,2,130,0,True
1692,100,80,2,130,0,True
1693,100,80,2,130,0,True
1694,100,80,2,130,0,True
1695,100,90,2,130,0,True
1696,100,90,2,130,0,True
1697,100,90,2,130,0,True
1698,100,90,2,130,0,True
1699,100,90,2,130,0,True
1700,100,90,2,130,0,True
1701,100,90,2,130,0,True
1702,100,90,2,130,0,True
1703,100,90,2,130,0,True
1704,100,90,2,130,0,True
1705,100,100,2,130,0,True
1706,100,100,2,130,0,True
1707,100,100,2,130,0,True
1708,100,100,2,130,0,True
1709,100,100,2,130,0,True
1710,100,100,2,130,0,True
1711,100,100,2,130,0,True
1712,100,100,2,130,0,True
1713,100,100,2,130,0,True
1714,100,100,2,130,0,True
1715,100,100,1,130,1,False
1716,100,73,1,130,0,True
1717,100,73,1,130,0,True
1718,100,73,1,130,0,True
1719,100,73,1,130,0,True
1720,100,73,1,130,0,True
1721,100,73,1,130,0,True
1722,100,73,1,130,0,True
1723,100,73,1,130,0,True
1724,100,73,1,130,0,True
1725,100,73,1,130,0,True
1726,100,80,1,130,0,True
1727,100,80,1,130,0,True
1728,100,80,1,130,0,True
1729,100,80,1,130,0,True
1730,100,80,1,130,0,True
1731,100,80,1,130,0,True
1732,100,80,1,130,0,True
1733,100,80,1,130,0,True
1734,100,80,1,130,0,True
1735,100,80,1,130,0,True
1736,100,90,1,130,0,True
1737,100,90,1,130,0,True
1738,100,90,1,130,0,True
1739,100,90,1,130,0,True
1740,100,90,1,130,0,True
1741,100,90,1,130,0,True
1742,100,90,1,130,0,True
1743,100,90,1,130,0,True
1744,100,90,1,130,0,True
1745,100,90,1,130,0,True
1746,100,100,1,130,0,True
1747,100,100,1,130,0,True
1748,100,100,1,130,0,True
1749,100,100,1,130,0,True
1750,100,100,1,130,0,True
1751,100,100,1,130,0,True
1752,100,100,1,130,0,True
1753,100,100,1,130,0,True
1754,100,100,1,130,0,True
1755,100,100,1,130,0,True
1756,100,100,0,130,1,False
1757,100,73,0,130,0,True
1758,100,73,0,130,0,True
1759,100,73,0,130,0,True
1760,100,73,0,130,0,True
1761,100,73,0,130,0,True
1762,100,73,0,130,0,True
1763,100,73,0,130,0,True
1764,100,73,0,130,0,True
1765,100,73,0,130,0,True
1766,100,73,0,130,0,True
1767,100,80,0,130,0,True
1768,100,80,0,130,0,True
1769,100,80,0,130,0,True
1770,100,80,0,130,0,True
1771,100,80,0,130,0,True
1772,100,80,0,130,0,True
1773,100,80,0,130,0,True
1774,100,80,0,130,0,True
1775,100,80,0,130,0,True
1776,100,80,0,130,0,True
1777,100,90,0,130,0,True
1778,100,90,0,130,0,True
1779,100,90,0,130,0,True
1780,100,90,0,130,0,True
1781,100,90,0,130,0,True
1782,100,90,0,130,0,True
1783,100,90,0,130,0,True
1784,100,90,0,130,0,True
1785,100,90,0,130,0,True
1786,100,90,0,130,0,True
1787,100,100,0,130,0,True
1788,100,100,0,130,0,True
1789,100,100,0,130,0,True
1790,100,100,0,130,0,True
1791,100,100,0,130,0,True
1792,100,100,0,130,0,True
1793,100,100,0,130,0,True
1794,100,100,0,130,0,True
1795,100,100,0,130,0,True
1796,100,100,0,130,0,True
1797,100,100,0,115,1,False
1798,100,100,0,115,1,False
1799,100,100,0,115,1,False
1800,100,100,0,115,1,False
1801,100,100,0,115,1,False
1802,100,100,0,115,1,False
1803,100,100,0,115,1,False
1804,100,100,0,115,1,False
1805,100,100,0,115,1,False
1806,100,100,0,115,1,False
1807,100,100,2,115,1,False
1808,100,73,2,115,0,True
1809,100,73,2,115,0,True
1810,100,73,2,115,0,True
1811,100,73,2,115,0,True
1812,100,73,2,115,0,True
1813,100,73,2,115,0,True
1814,100,73,2,115,0,True
1815,100,73,2,115,0,True
1816,100,73,2,115,0,True
1817,100,73,2,115,0,True
1818,100,80,2,115,0,True
1819,100,80,2,115,0,True
1820,100,80,2,115,0,True
1821,100,80,2,115,0,True
1822,100,80,2,115,0,True
1823,100,80,2,115,0,True
1824,100,80,2,115,0,True
1825,100,80,2,115,0,True
1826,100,80,2,115,0,True
1827,100,80,2,115,0,True
1828,100,90,2,115,0,True
1829,100,90,2,115,0,True
1830,100,90,2,115,0,True
1831,100,90,2,115,0,True
1832,100,90,2,115,0,True
1833,100,90,2,115,0,True
1834,100,90,2,115,0,True
1835,100,90,2,115,0,True
1836,100,90,2,115,0,True
1837,100,90,2,115,0,True
1838,100,100,2,115,0,True
1839,100,100,2,115,0,True
1840,100,100,2,115,0,True
1841,100,100,2,115,0,True
1842,100,100,2,115,0,True
1843,100,100,2,115,0,True
1844,100,100,2,115,0,True
1845,100,100,2,115,0,True
1846,100,100,2,115,0,True
1847,100,100,2,115,0,True
1848,100,100,1,115,1,False
1849,100,73,1,115,0,True
1850,100,73,1,115,0,True
1851,100,73,1,115,0,True
1852,100,73,1,115,0,True
1853,100,73,1,115,0,True
1854,100,73,1,115,0,True
1855,100,73,1,115,0,True
1856,100,73,1,115,0,True
1857,100,73,1,115,0,True
1858,100,73,1,115,0,True
1859,100,80,1,115,0,True
1860,100,80,1,115,0,True
1861,100,80,1,115,0,True
1862,100,80,1,115,0,True
1863,100,80,1,115,0,True
1864,100,80,1,115,0,True
1865,100,80,1,115,0,True
1866,100,80,1,115,0,True
1867,100,80,1,115,0,True
1868,100,80,1,115,0,True
1869,100,90,1,115,0,True
1870,100,90,1,115,0,True
1871,100,90,1,115,0,True
1872,100,90,1,115,0,True
1873,100,90,1,115,0,True
1874,100,90,1,115,0,True
1875,100,90,1,115,0,True
1876,100,90,1,115,0,True
1877,100,90,1,115,0,True
1878,100,90,1,115,0,True
1879,100,100,1,115,0,True
1880,100,100,1,115,0,True
1881,100,100,1,115,0,True
1882,100,100,1,115,0,True
1883,100,100,1,115,0,True
1884,100,100,1,115,0,True
1885,100,100,1,115,0,True
1886,100,100,1,115,0,True
1887,100,100,1,115,0,True
1888,100,100,1,115,0,True
1889,100,100,0,115,1,False
1890,100,73,0,115,0,True
1891,100,73,0,115,0,True
1892,100,73,0,115,0,True
1893,100,73,0,115,0,True
1894,100,73,0,115,0,True
1895,100,73,0,115,0,True
1896,100,73,0,115,0,True
1897,100,73,0,115,0,True
1898,100,73,0,115,0,True
1899,100,73,0,115,0,True
1900,100,80,0,115,0,True
1901,100,80,0,115,0,True
1902,100,80,0,115,0,True
1903,100,80,0,115,0,True
1904,100,80,0,115,0,True
1905,100,80,0,115,0,True
1906,100,80,0,115,0,True
1907,100,80,0,115,0,True
1908,100,80,0,115,0,True
1909,100,80,0,115,0,True
1910,100,90,0,115,0,True
1911,100,90,0,115,0,True
1912,100,90,0,115,0,True
1913,100,90,0,115,0,True
1914,100,90,0,115,0,True
1915,100,90,0,115,0,True
1916,100,90,0,115,0,True
1917,100,90,0,115,0,True
1918,100,90,0,115,0,True
1919,100,90,0,115,0,True
1920,100,100,0,115,0,True
1921,100,100,0,115,0,True
1922,100,100,0,115,0,True
